GEO_ID,DATA_VALUE
1000000US060377013022016,152
1000000US060377019023023,2
1000000US060377013022017,161
1000000US060377019023024,173
1000000US060377013022018,122
1000000US060377019023025,0
1000000US060377019023026,0
1000000US060377019023027,40
1000000US060377019023028,6
1000000US060377019023029,0
1000000US060377019023030,2
1000000US060377019023031,2
1000000US060377019023032,140
1000000US060377019023033,0
1000000US060377018022000,0
1000000US060377019023034,9
1000000US060377018022001,105
1000000US060377019023035,44
1000000US060377018022002,0
1000000US060377019023036,52
1000000US060377018022003,0
1000000US060377019023037,0
1000000US060377018022004,30
1000000US060377019023038,4
1000000US060377018022005,118
1000000US060377019023039,3
1000000US060377018022006,187
1000000US060377018022007,174
1000000US060377018022008,218
1000000US060377018022009,171
1000000US060377012021000,52
1000000US060377019023040,29
1000000US060377012021001,114
1000000US060377019023041,43
1000000US060377012021002,88
1000000US060377019023042,41
1000000US060377012021003,143
1000000US060377019023043,0
1000000US060377018022010,0
1000000US060377012021004,121
1000000US060377019023044,0
1000000US060377018022011,0
1000000US060377012021005,72
1000000US060377019023045,0
1000000US060377018022012,0
1000000US060377012021006,113
1000000US060377018022013,0
1000000US060377012021007,120
1000000US060377019023047,0
1000000US060377018022014,0
1000000US060377012021008,110
1000000US060377019023048,0
1000000US060377018022015,0
1000000US060377012021009,123
1000000US060377018022016,0
1000000US060377018022017,0
1000000US060377018022018,0
1000000US060377012021010,107
1000000US060377012021011,102
1000000US060377012021012,85
1000000US060377012021013,136
1000000US060377012021014,142
1000000US060377012021015,27
1000000US060377017021000,42
1000000US060377017021001,29
1000000US060377017021002,50
1000000US060377017021003,83
1000000US060377017021004,21
1000000US060377017021005,128
1000000US060377017021006,43
1000000US060377017021007,108
1000000US060377017021008,84
1000000US060377017021009,35
1000000US060377018012000,94
1000000US060377017021010,29
1000000US060377018012001,10
1000000US060377017021011,65
1000000US060377018012002,40
1000000US060377017021012,64
1000000US060377018012003,81
1000000US060377017021013,23
1000000US060377018012004,98
1000000US060377017021014,114
1000000US060377018012005,31
1000000US060377017021015,0
1000000US060377018012006,100
1000000US060377018012007,43
1000000US060377018012008,20
1000000US060377018012009,30
1000000US060377012011000,11
1000000US060377012011001,72
1000000US060377012011002,13
1000000US060377012011003,36
1000000US060377018012010,31
1000000US060377012011004,12
1000000US060377018012011,57
1000000US060377012011005,10
1000000US060377018012012,33
1000000US060377012011006,28
1000000US060377018012013,34
1000000US060377012011007,0
1000000US060377018012014,0
1000000US060377012011008,0
1000000US060377018012015,0
1000000US060377012011009,24
1000000US060377018012016,0
1000000US060377018012017,29
1000000US060377012011010,56
1000000US060377012011011,54
1000000US060377012011012,30
1000000US060377012011013,0
1000000US060377012011014,20
1000000US060377018024000,0
1000000US060377012011015,15
1000000US060377018024001,5
1000000US060377012011016,6
1000000US060377018024002,1
1000000US060377012011017,34
1000000US060377018024003,5
1000000US060377012011018,68
1000000US060377018024004,8
1000000US060377012011019,67
1000000US060377018024005,0
1000000US060377018024006,1
1000000US060377018024007,0
1000000US060377018024008,0
1000000US060377018024009,0
1000000US060377012011020,44
1000000US060377012011021,32
1000000US060377012011022,23
1000000US060377012011023,38
1000000US060377012011024,43
1000000US060377018024010,157
1000000US060377012011025,39
1000000US060377018024011,138
1000000US060377018024012,92
1000000US060377017011000,47
1000000US060377018024013,20
1000000US060377017011001,0
1000000US060377018024014,41
1000000US060377017011002,90
1000000US060377018024015,0
1000000US060377017011003,46
1000000US060377018024016,0
1000000US060377017011004,57
1000000US060377018024017,0
1000000US060377017011005,49
1000000US060377018024018,4
1000000US060377017011006,65
1000000US060377018024019,0
1000000US060377017011007,23
1000000US060377017011008,97
1000000US060377017011009,95
1000000US060377018024020,1
1000000US060377018024021,2
1000000US060377018024022,23
1000000US060377017011010,122
1000000US060377018024023,0
1000000US060377017011011,91
1000000US060377018024024,0
1000000US060377017011012,1
1000000US060377018024025,59
1000000US060377017011013,51
1000000US060377018024026,0
1000000US060377017011014,80
1000000US060377018024027,0
1000000US060377017011015,35
1000000US060377018024028,11
1000000US060377017011016,26
1000000US060377018024029,0
1000000US060377017011017,0
1000000US060377017011018,1
1000000US060377017011019,0
1000000US060377018024030,41
1000000US060377018024031,20
1000000US060377018024032,73
1000000US060377017011020,107
1000000US060377018024033,13
1000000US060377017023000,111
1000000US060377017011021,82
1000000US060377017023001,83
1000000US060377017011022,1
1000000US060377017023002,40
1000000US060377017011023,67
1000000US060377017023003,63
1000000US060377017011024,97
1000000US060377017023004,68
1000000US060377017011025,80
1000000US060377017023005,106
1000000US060377017011026,93
1000000US060377017023006,0
1000000US060377017011027,0
1000000US060377017023007,64
1000000US060377017011028,49
1000000US060377017023008,61
1000000US060377017023009,45
1000000US060377023001000,0
1000000US060377023001001,0
1000000US060377023001002,298
1000000US060377023001003,199
1000000US060377023001004,101
1000000US060377018014000,446
1000000US060377017023010,81
1000000US060377023001005,116
1000000US060377018014001,0
1000000US060377017023011,137
1000000US060377023001006,132
1000000US060377018014002,253
1000000US060377017023012,130
1000000US060377023001007,441
1000000US060377018014003,540
1000000US060377017023013,76
1000000US060377023001008,0
1000000US060377018014004,188
1000000US060377017023014,18
1000000US060377018014005,0
1000000US060377017023015,13
1000000US060377018014006,0
1000000US060377017023016,0
1000000US060377018014007,0
1000000US060377018014008,0
1000000US060377018014009,0
1000000US060377012013000,71
1000000US060377022022000,76
1000000US060377012013001,86
1000000US060377022022001,61
1000000US060377012013002,68
1000000US060377022022002,66
1000000US060377012013003,76
1000000US060377022022003,26
1000000US060377018014010,0
1000000US060377012013004,53
1000000US060377022022004,26
1000000US060377018014011,0
1000000US060377012013005,82
1000000US060377022022005,22
1000000US060377018014012,0
1000000US060377012013006,54
1000000US060377022022006,23
1000000US060377018014013,0
1000000US060377012013007,48
1000000US060377022022007,24
1000000US060377012013008,76
1000000US060377022022008,23
1000000US060377012013009,58
1000000US060377022022009,23
1000000US060377012013010,85
1000000US060377022022010,20
1000000US060377012013011,55
1000000US060377022022011,18
1000000US060377022022012,30
1000000US060377022022013,23
1000000US060377022022014,27
1000000US060377022022015,4
1000000US060377022022016,0
1000000US060377016022000,234
1000000US060377022022017,29
1000000US060377016022001,142
1000000US060377022022018,40
1000000US060377016022002,0
1000000US060377022022019,38
1000000US060377016022003,73
1000000US060377016022004,120
1000000US060377016022005,80
1000000US060377016022006,82
1000000US060377016022007,60
1000000US060377016022008,49
1000000US060377016022009,99
1000000US060377022022020,20
1000000US060377022022021,24
1000000US060377017013000,43
1000000US060377016022010,4
1000000US060377017013001,38
1000000US060377016022011,0
1000000US060377017013002,25
1000000US060377016022012,86
1000000US060377017013003,48
1000000US060377016022013,69
1000000US060377017013004,233
1000000US060377016022014,160
1000000US060377017013005,6
1000000US060377016022015,207
1000000US060377017013006,0
1000000US060377016022016,53
1000000US060377016022017,52
1000000US060377016022018,82
1000000US060377016022019,0
1000000US060377021021000,1246
1000000US060377021021001,0
1000000US060377021021002,0
1000000US060377021021003,9
1000000US060377016022020,51
1000000US060377021021005,83
1000000US060377021021006,0
1000000US060377022012000,243
1000000US060377022012001,48
1000000US060377022012002,56
1000000US060377022012003,51
1000000US060377022012004,68
1000000US060377022012005,0
1000000US060377022012006,108
1000000US060377015021000,13
1000000US060377022012007,59
1000000US060377015021001,52
1000000US060377022012008,57
1000000US060377015021002,67
